logFC	logCPM	PValue	FDR	Bo_14_svz	Bo_22_svz	Bo_23_svz	Bo_24_svz	Bo_25_svz_2000g	V1	V2	logFC	logCPM	PValue	FDR	svz_EXTRA_14	svz_EXTRA_15	svz_18	svz_19	svz_16	svz_EXTRA_16	svz_17	svz_EXTRA_17
chr10,89958951,89959532	0.96845233795471	2.35585388877521	1.52062520379326e-05	0.00026462032395992	5.9278098376544	6.86919183416215	5.4330876467679	2.43328824575807	3.75329158651265	chr10,89958951,89959532	Mpp3	0.452419636186481	5.27650209558477	1.59264839310031e-07	3.96806652834141e-06	42.5775235867016	44.6105247253563	46.8349379767897	44.6516799218954	31.3553705948613	36.2246807592883	31.8709497876249	31.1198048169211
chr10,90262481,90264581	1.07136909829036	5.92501002388441	2.7736837175199e-07	9.94200778086368e-06	74.489372958725	88.1388473076083	66.9845908567349	26.83131164865	46.0067084836845	chr10,90262481,90264581	Ubtf	0.283142190731063	7.04706409855159	0.00194782818734086	0.0123682248931377	150.665550705625	134.792171961874	161.029057683015	133.794535852236	128.268657751176	122.858799703622	116.127501779875	109.619994939112
chr10,90264981,90265721	0.856101186245011	4.49305025804695	1.05262591343046e-08	6.48545300687236e-07	26.9548754032672	28.4326243686082	26.0231847211669	13.5203241212071	16.4362316701276	chr10,90264981,90265721	Ubtf	0.283142190731063	7.04706409855159	0.00194782818734086	0.0123682248931377	150.665550705625	134.792171961874	161.029057683015	133.794535852236	128.268657751176	122.858799703622	116.127501779875	109.619994939112
chr10,90355809,90356973	0.702661282802741	5.14850212725525	3.08785682154616e-05	0.000462913074878736	40.9355988954855	45.8685536197682	38.1316793225666	20.9257165383091	30.2285015447898	chr10,90355809,90356973	Slc25a39	-0.133162338506363	5.35403029669488	0.121889903741078	0.29725736330608	39.799635194184	41.0352103182392	37.5652078996484	37.2499986472533	43.3082784637248	44.8444331877862	44.1365895225693	38.4205607725684
chr10,90392363,90393746	0.941972008471205	4.24512663810236	5.76666842315082e-09	3.83261287685779e-07	22.9284106907129	24.8413942704419	21.7250889351342	10.4058660120848	13.6807915999869	chr10,90392363,90393746	Fam171a2	0.483581868072234	5.99410354722151	1.6517519265583e-08	5.43220616028784e-07	79.0426363019876	72.5721697739755	77.5405766573775	67.6699502103801	57.408842481507	53.8328412380501	52.4395010172916	48.6075368843423
chr10,90731133,90732003	0.98451592042562	2.72190001738041	2.62300029080524e-07	9.47812884360835e-06	7.94106527844216	7.84055418059436	8.03223045977745	4.04066470964878	3.96948169736935	chr10,90731133,90732003	Adam11	-0.184644026839965	7.54462419652383	0.0728318657275012	0.206503909847225	196.002069053927	181.750465749888	167.675688468355	153.297397725083	222.487174175549	195.141876942504	207.882211067713	168.620164645321
chr10,91253134,91254342	0.782448200412401	3.77884286285739	4.83291236460225e-07	1.57768756745188e-05	16.2176732522113	16.4471770098573	15.9526521850795	9.00966323114028	9.81604357318094	chr10,91253134,91254342	Fmnl1	0.276110605608361	6.62444111113504	0.00373760884201562	0.0211521866484106	107.154470185934	97.759065809768	125.071294648948	101.87237255667	92.8417218142128	96.1019415980863	85.4889265789176	82.2006770771647
chr10,91447846,91448478	1.33522034954857	3.12953223952796	7.81837442580288e-07	2.35605626620391e-05	10.6252860289827	13.9634990838872	9.0577272982217	2.67590742866579	6.185729756019	chr10,91447846,91448478	Arhgap27	0.402084117513577	3.93792638541219	0.00244742312560362	0.0149397001568124	15.1431308595429	15.3149804959907	20.8435852004241	18.00779216388	12.0719683381227	15.3025072683969	12.1061330529008	12.9629686446874
chr10,91710054,91711224	0.800990898144865	3.51032908740035	8.15144202989373e-06	0.000159216101338214	13.1977951099662	14.8222440303703	12.3350642141758	6.36437505687666	9.04909522332527	chr10,91710054,91711224	Rprml	0.844057012239267	3.83307334623778	3.10497176014389e-08	9.28320493054082e-07	18.2928335185853	14.6213584734635	20.95123866448	18.8354929754893	10.4126032551005	8.30189850434599	8.89255157722687	12.8778401545524
chr10,92007223,92008646	0.614004108634675	4.36596066311412	2.17642415722484e-05	0.000351430292810829	23.823218175579	23.0859198201184	24.0965585140119	15.9287794299153	14.995214227909	chr10,92007223,92008646	Nsf	0.214282519423643	9.55946535953899	0.0056588345935011	0.0296708745178647	808.447275428001	785.860256725254	848.503467544347	798.713114900137	704.573659475101	715.909015039224	686.746953368973	686.877731240165
chr10,92288455,92290316	0.769859810121583	5.84726176293082	2.91410045842698e-05	0.000441651661958348	67.2193997118877	77.023475779854	61.7784858234496	31.5582507691767	48.9804537822191	chr10,92288455,92290316	Mapt	-0.114501498892272	9.1368490944302	0.171865684144236	0.37160433814353	556.829912688325	513.874847251558	579.065366450928	512.327988095289	617.896074933674	594.628027278297	582.510864065646	545.659661084386
chr10,93415327,93416353	1.14626589344826	4.16295473016308	2.6636737434191e-06	6.49277557044475e-05	21.6980350430724	27.2553390143095	18.9019785430055	6.72866884996115	13.6901918152291	chr10,93415327,93416353	Tlk2	-0.0811532944045477	5.84271296277334	0.314686041751741	0.547408796570372	53.9401220667917	58.3778223283706	54.1236751312257	56.242239945733	56.4266168277444	63.1924236873128	59.9917456910206	55.9667457427742
chr10,93810338,93812087	0.836520654540506	4.7723600803458	2.43049397828087e-07	8.90282175542069e-06	32.435313103267	35.7363000612578	30.4375696078956	15.4924229494823	21.2928845577559	chr10,93810338,93812087	Tanc2	0.299145350679082	7.88987294705365	0.000108920094257943	0.00110428944048529	264.917156628218	269.370665319402	256.844985556045	255.18099276897	213.570563299947	218.800349611926	213.66760242661	204.331739247303
chr10,96015704,96016029	1.1378863851014	2.10928837621449	2.18558420692078e-06	5.53426071638189e-05	5.14489882670202	5.77784486541213	4.75367658297467	1.85430746291489	2.87026982390863	chr10,96015704,96016029	Cacng4	0.447597629485156	7.03078280837667	1.34966745618789e-05	0.000188711712381615	143.799950551141	129.936329294774	181.873396886332	147.457987343191	111.908930445449	118.444298620067	102.683353481034	109.162784995575
chr10,97940173,97941815.1	0.776499458243821	5.56406734347406	2.00390669353661e-09	1.5427196837698e-07	56.3703959774746	58.1642524050322	54.8719236880023	30.7225190816104	35.1824976042092	chr10,97940173,97941815	Prkar1a	-0.00873866904643802	8.46266098541753	0.91813954609333	0.967941848728598	380.655976356697	351.54798133287	342.638616601826	331.650692388853	380.960779401618	330.457199821139	359.255013050724	344.363171518627
chr1,100448903,100449526	0.689469613561095	3.49508404953706	2.44243322498069e-05	0.000383573905392964	13.1978520915866	12.3014147536786	13.5743944640425	8.767099564334	7.38480913465932	chr1,100448903,100449526	Lrrc4b	0.121541325104549	8.13098296521912	0.138754047003998	0.32425941601533	299.894491799756	273.746463819286	314.611129173631	279.859819733025	282.277369445025	267.637408352621	263.000513884465	260.818077810664
chr1,101045640,101046306	1.04710388171061	3.83864289527472	2.74125162368161e-11	3.96479324636768e-09	17.8953815879084	17.5333513909334	17.7619864482258	8.5440585055043	8.60128841502167	chr1,101045640,101046306	Prr12	0.211643304165651	7.19225269598487	0.0107249966557081	0.0489310561707826	167.292923945202	156.03010798292	157.332799780602	146.730535695438	144.854510089936	132.372238890486	135.999507200504	128.55384462332
chr1,101456507,101457911	0.825694846093079	4.93867430497353	2.26705674565304e-08	1.23463017705052e-06	37.4684659330237	34.1870670309557	38.9144161478628	23.07410951558	18.518411212535	chr1,101456507,101457911	Bax	0.0238031581778072	4.07295667491996	0.840856302911585	0.925432883484107	18.83851665674	15.9018988860681	17.2549684014131	15.4654297019577	18.7259589387644	14.8746332996374	16.5513778169203	16.2030925729239
chr1,102414328,102416002	1.03253748414258	4.7445349387864	1.56297256375977e-09	1.25883630614704e-07	32.8826922819383	36.7185516970236	30.5513859997473	13.3008640627259	19.3090500228071	chr1,102414328,102416002	Kcnc1	-0.474001237408376	7.23133383675194	1.0069390818735e-05	0.000145272155836617	127.662768757799	146.95835190245	99.7822082517308	128.420765828373	167.179503453023	166.437222713322	189.937756145857	174.857893601741
chr11,30976807,30978165.1	0.596896915489593	5.03048231822933	4.15059640258611e-06	9.2385319872102e-05	37.6921237347945	37.4653150429798	37.4474654513182	24.4782994969105	25.14306873509	chr11,30976807,30978165	Urb1	0.220695876502786	5.27673591164322	0.00545877398842223	0.028719213776775	41.630940534106	40.6617731472691	43.0303898034399	41.1325877357369	35.9804274329361	36.2742438965676	35.1918455536506	35.3925663607153
chr11,31846900,31847982	0.896512139345889	4.91022354661864	1.74243638823873e-05	0.000293833308026325	35.566961118059	42.2825761873478	31.9118028329461	14.3533856364038	24.9400534490207	chr11,31846900,31847982	Donson	0.163797826469013	3.38665163805818	0.215823854670184	0.432694650567188	10.920763091111	12.7533274576643	9.37898085991366	10.7090033906329	9.36951152341602	10.4105376087846	10.3374832282832	8.94617346358962
chr11,34597635,34599478	0.648959656097509	6.28782397660456	3.49498513549193e-05	0.000510960839409563	89.8123214281786	98.9089619321006	84.5165343105949	48.8688261712328	67.2818881976795	chr11,34597635,34599478	Pigp	-0.127602395321429	3.62049595671247	0.255981420563755	0.48269604425146	11.8617678766594	10.9926012509122	12.4317436159747	11.3295175564291	13.2768578220325	12.6693555601458	12.5876976099295	12.3961370075743
chr11,34597635,34599478.1	0.648959656097509	6.28782397660456	3.49498513549193e-05	0.000510960839409563	89.8123214281786	98.9089619321006	84.5165343105949	48.8688261712328	67.2818881976795	chr11,34597635,34599478	Ttc3	0.0128214131229348	9.55562288350701	0.880564358347835	0.948314557974653	810.989644872382	786.660586365332	716.733066699255	708.784987897177	794.328524846427	729.049832544826	772.020655845106	701.020616089313
chr1,142197274,142198844	1.08985890863163	3.99758947769528	2.57771255733994e-05	0.00040035144944289	19.0137216417938	24.4246323555007	16.4131909496405	5.92092831908837	12.8084000582022	chr1,142197274,142198844	Furin	0.138311348002694	5.68237846558777	0.123293204485028	0.299898928409833	57.0911903361241	58.7512966460523	48.0691255222928	50.9086947085514	50.4148550647674	47.9438693019034	50.9391410720721	45.8830054038595
chr1,143751028,143752418	0.876140954341406	4.88790560447864	7.41295423074549e-06	0.000147170713235591	35.0077403067861	40.8638033293208	31.7977788663181	14.8115818061971	24.2764448283327	chr1,143751028,143752418	Hdgfl3	0.139943098774988	6.58787305587517	0.0761448532489717	0.213612992184977	105.430844132699	100.053511799087	101.17311768946	96.3370777511673	95.8166264922392	89.7901234979532	91.7019176537432	88.4291690508303
chr1,15620474,15621781	0.830569766550814	3.61106129573357	1.02394326257792e-05	0.000191238785287774	14.2044022635737	16.2403190136069	13.1276970850749	6.48286603236978	9.82256194555828	chr1,15620474,15621781	Map7	-0.514086659396174	7.05638771320219	7.72446170244918e-09	2.76898305721469e-07	109.648187659225	97.5989988928149	123.785539142337	107.152354652476	163.700883742317	155.977182222611	153.729489845629	152.37450542735
chr1,162767592,162768835	0.825366475530471	4.78478115157405	4.52691233239215e-06	9.88955284292391e-05	32.4352962639231	36.9389273262634	29.8733001177365	14.8062652762355	22.5092685951254	chr1,162767592,162768835	Pak1	-0.411092227397774	7.87761884730445	1.18718392170401e-05	0.000168678548713698	220.008083821629	217.929756806143	178.072552833479	191.227999349431	284.260347910646	249.182671639598	285.657250251198	254.282601132895
chr1,163662532,163663512	0.585909987271571	5.03748776322853	2.50045593111004e-05	0.000390241389762094	37.4684082535912	39.3242508696663	36.092342957827	22.7589262273068	27.3543885335549	chr1,163662532,163663512	Thap12	-0.00434029986343727	5.39746287048158	0.962943282013867	0.989634973952962	44.8953118118129	42.4226734700186	40.7268212570419	39.8882498930933	44.737279865491	40.0572649612554	42.8512135110633	40.7923786466503
chr1,167320551,167321225	0.663154775823443	3.72924616581055	2.21647028838698e-05	0.000356338603580185	15.4347683835938	14.918173848413	15.49877310354	9.81205193317502	9.48257522617291	chr1,167320551,167321225	Pgap2	-0.320321805656237	3.89324484448252	0.00542640015856465	0.0285908417803339	14.130192632327	11.8997902521241	14.1464199512812	12.3107010063147	18.1762762192483	15.085568452731	16.2300533973585	16.04894984813
chr11,68841194,68843919	0.65384061009588	5.83244466336828	4.00992202094139e-06	8.9927854234805e-05	65.8772889561167	70.4772708432695	62.9063033554063	37.1983060097147	47.2073172764824	chr11,68841194,68843919	Adcy5	0.973469916720276	9.24509595039648	7.72397692069944e-17	1.64450490438892e-14	714.165001562083	692.530496782195	986.971222835117	822.257740705397	384.884345079419	465.729060888465	367.183791123335	419.990403946429
chr11,70618054,70619039	0.603175532515688	4.77309058033401	5.20847411569875e-05	0.000703872279459632	31.0931704908752	33.3361719961133	29.7573928754476	18.1439424683286	23.1655574697292	chr11,70618054,70619039	Zfp148	0.212411336673687	6.72308788447945	0.00948717125358483	0.0446014487973818	117.29474616234	116.542281277982	112.158714985019	107.201796798256	100.997315986338	101.147212668231	99.0401105357865	89.9685189348536
chr11,71107501,71108569	0.706161116397493	4.99336182260366	7.32804304488548e-07	2.23686562031076e-05	37.1328619325776	39.325241234756	35.753148775996	20.5664099653957	25.2597337459342	chr11,71107501,71108569	Lrch3	-0.0525639285273896	5.23995720750483	0.517378944880098	0.722867934386251	38.2465310909449	37.7268181004067	36.064657388578	35.957472543306	39.3952456717049	38.0608847407631	39.0481565498764	36.9851683863571
chr11,71387785,71389404	0.997300891000863	4.54293413551691	8.85130971166796e-06	0.000170388230131961	27.849576753438	33.8975237149023	24.6715042924493	10.0797539035601	18.7640127828194	chr11,71387785,71389404	Tnk2	0.00207253391718296	7.54256144973723	0.980276143125703	0.997020871685175	191.964617642311	182.65770011406	192.968090198178	178.293567234517	194.006689383346	188.781913209679	186.40346198428	175.624486475291
chr11,73078665,73080212	0.680862865773048	6.15528162267124	3.96622059838941e-06	8.92221677459899e-05	82.7660341060685	89.6485100019178	78.4064889883586	45.053732383381	59.2293694221018	chr11,73078665,73080212	Acap2	-0.0998465688318833	6.50542958725307	0.242414014375371	0.466310982888804	86.5335287553522	80.5765252470854	97.6350550007158	85.6801559737637	96.0940983404207	97.4673915227827	91.6486326598706	90.3321688883768
chr1,174655571,174656824	0.586888157405642	5.40996285359607	4.34574789274042e-05	0.000608715820163687	49.54783794749	45.1859761013928	51.6979680762212	36.1166565504799	28.8825001587518	chr1,174655571,174656824	Ipo7	-0.0253031132230019	7.18328757214737	0.761565326788696	0.884263295931535	154.099317982465	145.944689643103	139.327821954728	136.48688156575	155.709912959504	139.783902324979	149.49751383616	141.055878703555
chr1,183891856,183893983.1	0.979238243190664	5.26204194367961	4.96213588712723e-06	0.000106375622322143	45.9686264502502	55.2465495252405	41.1896837511476	17.3599304552742	30.7869956001964	chr1,183891856,183893983	Pde3b	-0.0623900006718795	4.8826844622435	0.464888335976535	0.680055267243625	29.7651499117288	29.0288468471487	28.7229184145457	27.5229248138279	31.1294649774666	30.3861869911489	30.4779142352986	28.134853626237
chr11,83926953,83928033	0.852320801239206	5.46179839665781	1.28268641476126e-05	0.000229524473579597	52.0083304686709	60.6883292842618	47.2978593392326	22.4373991420866	36.6299759129598	chr11,83926953,83928033	Eif4g1	-0.0962241586036337	7.35019926946485	0.316447254346928	0.548841868437797	174.938484532871	158.27129389292	156.689856676649	140.622086321864	188.269891596511	163.704184836417	173.119254025236	148.920061898729
chr11,84320744,84321860	0.954753651393358	4.83021098089408	1.04852613987526e-06	3.00721195619068e-05	34.1129731227947	39.7743301253884	31.0057350281822	13.6558488847005	22.4012046239443	chr11,84320744,84321860	Map6d1	-0.266707184655413	5.77565626829419	0.0133739529860007	0.0578248576490096	48.1194915464239	40.5018834273552	60.8728083540203	49.0488147749017	62.2607505393167	59.4046850471419	56.0823605670187	61.1171908372
